timestamp,gpu_util_percent,memory_util_percent
1764600366,0,0
1764600368,0,0
1764600370,3,0
1764600371,0,0
1764600372,0,0
1764600373,0,0
1764600374,0,0
1764600375,0,0
1764600376,0,0
1764600377,0,0
1764600378,0,0
1764600379,0,0
1764600380,0,0
1764600381,0,0
1764600382,0,0
1764600383,0,0
1764600384,0,0
1764600385,0,0
1764600386,0,0
1764600387,0,0
1764600388,0,0
1764600390,0,0
1764600391,0,0
1764600392,0,0
1764600393,0,0
1764600394,0,0
1764600395,0,0
1764600396,0,0
1764600397,0,0
1764600398,0,0
1764600399,0,0
1764600400,0,0
1764600401,0,0
1764600402,0,0
1764600403,0,0
1764600404,0,0
1764600405,0,0
1764600406,0,0
1764600407,0,0
1764600408,0,0
1764600409,0,0
1764600410,0,0
1764600411,0,0
1764600412,0,0
1764600413,0,0
1764600414,0,0
1764600415,0,0
1764600416,0,0
1764600417,0,0
1764600418,0,0
1764600419,0,0
1764600420,0,0
1764600421,0,0
1764600422,0,0
1764600423,0,0
1764600424,0,0
1764600426,0,0
1764600427,0,0
1764600428,0,0
1764600429,0,0
1764600430,0,0
1764600431,0,0
1764600432,0,0
1764600433,0,0
1764600434,0,0
1764600435,0,0
1764600436,0,0
1764600437,0,0
1764600438,0,0
1764600439,0,0
1764600440,0,0
1764600441,0,0
1764600442,0,0
1764600443,0,0
1764600444,0,0
1764600445,0,0
1764600446,0,0
1764600447,0,0
1764600448,0,0
1764600449,0,0
1764600450,0,0
1764600451,0,0
1764600452,0,0
1764600453,0,0
1764600454,0,0
1764600455,0,0
1764600456,0,0
1764600457,0,0
1764600458,0,0
1764600459,0,0
1764600460,0,0
1764600462,0,0
1764600463,0,0
1764600464,0,0
1764600465,0,0
1764600466,0,0
1764600467,0,0
1764600468,0,0
1764600469,0,0
1764600470,0,0
1764600471,0,0
1764600472,0,0
1764600473,0,0
1764600474,0,0
1764600475,0,0
1764600476,0,0
1764600477,0,0
1764600478,0,0
1764600479,0,0
1764600480,0,0
1764600481,0,0
1764600482,0,0
1764600483,0,0
1764600484,0,0
1764600485,0,0
1764600486,0,0
1764600487,0,0
1764600488,0,0
1764600489,0,0
1764600490,0,0
1764600491,0,0
1764600492,0,0
1764600493,0,0
1764600494,0,0
1764600495,0,0
1764600496,0,0
1764600498,0,0
1764600499,0,0
1764600500,0,0
1764600501,0,0
1764600502,0,0
1764600503,0,0
1764600504,0,0
1764600505,0,0
1764600506,0,0
1764600507,0,0
1764600508,0,0
1764600509,0,0
1764600510,0,0
1764600511,0,0
1764600512,0,0
1764600513,0,0
1764600514,0,0
1764600515,0,0
1764600516,0,0
1764600517,0,0
1764600518,0,0
1764600519,0,0
1764600520,0,0
1764600521,0,0
1764600522,0,0
1764600523,0,0
1764600524,0,0
1764600525,0,0
1764600526,0,0
1764600527,0,0
1764600528,0,0
1764600529,0,0
1764600530,0,0
1764600531,0,0
1764600532,0,0
1764600534,0,0
1764600535,0,0
1764600536,0,0
1764600537,0,0
1764600538,0,0
1764600539,0,0
1764600540,0,0
1764600541,0,0
1764600542,0,0
1764600543,0,0
1764600544,0,0
1764600545,0,0
1764600546,0,0
1764600547,0,0
1764600548,0,0
1764600549,0,0
1764600550,0,0
1764600551,0,0
1764600552,0,0
1764600553,0,0
1764600554,0,0
1764600555,0,0
1764600556,0,0
1764600557,0,0
1764600558,0,0
1764600559,0,0
1764600560,0,0
1764600561,0,0
1764600562,0,0
1764600563,0,0
1764600564,0,0
1764600565,0,0
1764600566,0,0
1764600567,0,0
1764600569,0,0
1764600570,0,0
1764600571,0,0
1764600572,0,0
1764600573,0,0
1764600574,0,0
1764600575,0,0
1764600576,0,0
1764600577,0,0
1764600578,0,0
1764600579,0,0
1764600580,0,0
1764600581,0,0
1764600582,0,0
1764600583,0,0
1764600584,0,0
1764600585,0,0
1764600586,0,0
1764600587,0,0
1764600588,0,0
1764600589,0,0
1764600590,0,0
1764600591,0,0
1764600592,0,0
1764600593,0,0
1764600594,0,0
1764600595,0,0
1764600596,0,0
1764600597,0,0
1764600598,0,0
1764600599,0,0
1764600600,0,0
1764600601,0,0
1764600602,0,0
1764600604,0,0
1764600605,0,0
1764600606,0,0
1764600607,0,0
1764600608,0,0
1764600609,0,0
1764600610,0,0
1764600611,0,0
1764600612,0,0
1764600613,0,0
1764600614,0,0
1764600615,0,0
1764600616,0,0
1764600617,0,0
1764600618,0,0
1764600619,0,0
1764600620,0,0
1764600621,0,0
1764600622,0,0
1764600623,0,0
1764600624,0,0
1764600625,0,0
1764600626,0,0
1764600627,0,0
1764600628,0,0
1764600629,0,0
1764600630,0,0
1764600631,0,0
1764600632,0,0
1764600633,0,0
1764600634,0,0
1764600635,0,0
1764600636,0,0
1764600637,0,0
1764600638,0,0
1764600640,0,0
1764600641,0,0
1764600642,0,0
1764600643,0,0
1764600644,0,0
1764600645,0,0
1764600646,0,0
1764600647,0,0
1764600648,0,0
1764600649,0,0
1764600650,0,0
1764600651,0,0
1764600652,0,0
1764600653,0,0
1764600654,0,0
1764600655,0,0
1764600656,0,0
1764600657,0,0
1764600658,0,0
1764600659,0,0
