source,target,weight
energy_cpu_pkg_joules,energy_cpu_ram_joules,0.5
energy_cpu_pkg_joules,energy_cpu_total_joules,0.5199999809265137
energy_cpu_pkg_joules,energy_gpu_avg_watts,0.35999998450279236
energy_cpu_pkg_joules,energy_gpu_total_joules,0.7599999904632568
energy_cpu_pkg_joules,hyperparam_epochs,0.41999998688697815
energy_cpu_ram_joules,energy_cpu_pkg_joules,0.4399999976158142
energy_cpu_ram_joules,energy_cpu_total_joules,0.4599999785423279
energy_cpu_ram_joules,energy_gpu_avg_watts,0.4399999976158142
energy_cpu_ram_joules,energy_gpu_total_joules,0.699999988079071
energy_cpu_ram_joules,energy_gpu_util_avg_percent,0.7599999904632568
energy_cpu_ram_joules,model_mnist_ff,0.3199999928474426
energy_cpu_ram_joules,model_siamese,0.35999998450279236
energy_cpu_total_joules,energy_cpu_pkg_joules,0.4599999785423279
energy_cpu_total_joules,energy_cpu_ram_joules,0.5199999809265137
energy_cpu_total_joules,energy_gpu_avg_watts,0.3400000035762787
energy_cpu_total_joules,energy_gpu_total_joules,0.7799999713897705
energy_cpu_total_joules,hyperparam_epochs,0.3199999928474426
energy_gpu_avg_watts,energy_gpu_max_watts,0.4599999785423279
energy_gpu_avg_watts,energy_gpu_min_watts,0.5600000023841858
energy_gpu_avg_watts,energy_gpu_total_joules,0.3199999928474426
energy_gpu_avg_watts,energy_gpu_temp_avg_celsius,0.3799999952316284
energy_gpu_avg_watts,energy_gpu_util_avg_percent,0.5799999833106995
energy_gpu_max_watts,energy_gpu_avg_watts,0.4599999785423279
energy_gpu_max_watts,energy_gpu_temp_avg_celsius,0.4399999976158142
energy_gpu_max_watts,energy_gpu_temp_max_celsius,0.4599999785423279
energy_gpu_max_watts,energy_gpu_util_max_percent,0.5799999833106995
energy_gpu_max_watts,model_mnist_ff,0.3799999952316284
energy_gpu_max_watts,model_siamese,0.35999998450279236
energy_gpu_min_watts,energy_gpu_avg_watts,0.4399999976158142
energy_gpu_min_watts,energy_gpu_max_watts,0.3199999928474426
energy_gpu_min_watts,energy_gpu_temp_avg_celsius,0.3799999952316284
energy_gpu_min_watts,energy_gpu_temp_max_celsius,0.3999999761581421
energy_gpu_min_watts,energy_gpu_util_avg_percent,0.47999998927116394
energy_gpu_min_watts,energy_gpu_util_max_percent,0.3400000035762787
energy_gpu_min_watts,model_siamese,0.3199999928474426
energy_gpu_total_joules,energy_gpu_avg_watts,0.3999999761581421
energy_gpu_total_joules,hyperparam_learning_rate,0.3999999761581421
energy_gpu_temp_avg_celsius,energy_gpu_avg_watts,0.5399999618530273
energy_gpu_temp_avg_celsius,energy_gpu_total_joules,0.4599999785423279
energy_gpu_temp_avg_celsius,energy_gpu_temp_max_celsius,0.4599999785423279
energy_gpu_temp_max_celsius,energy_gpu_temp_avg_celsius,0.47999998927116394
energy_gpu_temp_max_celsius,energy_gpu_util_avg_percent,0.4599999785423279
energy_gpu_util_avg_percent,energy_gpu_avg_watts,0.41999998688697815
energy_gpu_util_avg_percent,energy_gpu_temp_max_celsius,0.3799999952316284
energy_gpu_util_avg_percent,energy_gpu_util_max_percent,0.35999998450279236
energy_gpu_util_avg_percent,model_mnist_ff,0.35999998450279236
energy_gpu_util_max_percent,energy_gpu_max_watts,0.41999998688697815
energy_gpu_util_max_percent,energy_gpu_min_watts,0.3199999928474426
energy_gpu_util_max_percent,energy_gpu_util_avg_percent,0.6200000047683716
is_parallel,energy_gpu_util_max_percent,0.35999998450279236
is_parallel,hyperparam_learning_rate_x_is_parallel,0.5199999809265137
is_parallel,hyperparam_epochs_x_is_parallel,0.4599999785423279
model_mnist_ff,energy_gpu_max_watts,0.4599999785423279
model_mnist_ff,energy_gpu_temp_avg_celsius,0.3400000035762787
model_mnist_ff,energy_gpu_temp_max_celsius,0.5
model_mnist_ff,energy_gpu_util_avg_percent,0.5999999642372131
model_mnist_ff,model_mnist_rnn,0.4399999976158142
model_mnist_ff,model_siamese,0.3199999928474426
model_mnist_ff,hyperparam_seed,0.3199999928474426
model_mnist_ff,perf_test_accuracy,0.5199999809265137
model_mnist_rnn,energy_gpu_max_watts,0.47999998927116394
model_mnist_rnn,energy_gpu_temp_avg_celsius,0.3799999952316284
model_mnist_rnn,energy_gpu_util_max_percent,0.47999998927116394
model_mnist_rnn,model_mnist_ff,0.5199999809265137
model_mnist_rnn,model_siamese,0.4599999785423279
model_siamese,energy_gpu_avg_watts,0.4599999785423279
model_siamese,energy_gpu_max_watts,0.41999998688697815
model_siamese,energy_gpu_min_watts,0.5799999833106995
model_siamese,energy_gpu_total_joules,0.6399999856948853
model_siamese,energy_gpu_util_avg_percent,0.4599999785423279
model_siamese,model_mnist_rnn,0.4599999785423279
hyperparam_learning_rate,hyperparam_batch_size_x_is_parallel,0.3799999952316284
hyperparam_learning_rate,hyperparam_learning_rate_x_is_parallel,0.5199999809265137
hyperparam_epochs,energy_gpu_total_joules,0.7400000095367432
hyperparam_epochs,energy_gpu_util_avg_percent,0.3400000035762787
hyperparam_epochs,model_siamese,0.3400000035762787
hyperparam_epochs,hyperparam_learning_rate,0.5
