source,target,strength,edge_type,is_significant,strength_level,source_category,target_category,question_relevance,interpretation,ate,ate_ci_lower,ate_ci_upper,ate_is_significant,ate_confounders_count,ate_global_std,ate_global_std_ci_lower,ate_global_std_ci_upper,ate_global_std_is_significant,ate_global_std_confounders_count
hyperparam_learning_rate_x_is_parallel,perf_final_training_loss,0.550000011920929,moderation,yes,very_strong,interaction,performance,other,并行模式调节learning_rate对final_training_loss的效应,-0.9074923707583478,-1.085360875426984,-0.7296238660897116,True,4,-0.9404791014303923,-1.1248130053107492,-0.7561451975500354,True,4
hyperparam_learning_rate_x_is_parallel,energy_gpu_temp_max_celsius,0.5,moderation,yes,strong,interaction,mediator,other,并行模式调节learning_rate对gpu_temp_max_celsius的效应,7.831386009784008,6.296434351866343,9.366337667701677,True,5,-0.13067527561045425,-0.1562876296301033,-0.10506292159080521,True,5
hyperparam_epochs_x_is_parallel,energy_gpu_util_avg_percent,0.5,moderation,yes,strong,interaction,mediator,other,并行模式调节epochs对gpu_util_avg_percent的效应,-0.0667160682051578,-0.0797924175733687,-0.0536397188369468,True,1,0.12188595950537258,0.09799631144231956,0.1457756075684256,True,1
energy_gpu_temp_max_celsius,energy_gpu_max_watts,0.4500000178813934,mediator,yes,strong,mediator,mediator,Q3,gpu_temp_max_celsius通过某种机制影响gpu_max_watts,-0.9476969812942654,-1.1334455896279414,-0.7619483729605894,True,8,-0.058513656520488996,-0.06998233319850485,-0.047044979842473154,True,8
energy_cpu_total_joules,energy_gpu_total_joules,0.4500000178813934,mediator,yes,strong,energy,energy,Q3,cpu_total_joules通过某种机制影响gpu_total_joules,0.4166831902373498,0.3350132849508292,0.4983530955238704,True,2,-0.4840797941390574,-0.5789594337903127,-0.38920015448780215,True,2
hyperparam_learning_rate,perf_final_training_loss,0.4500000178813934,main_effect,yes,strong,hyperparam,performance,other,learning_rate直接影响final_training_loss,0.4781063111970596,0.3843974742024359,0.5718151481916833,True,4,225.45059280371092,181.26227661418358,269.63890899323826,True,4
hyperparam_learning_rate_x_is_parallel,energy_gpu_max_watts,0.4500000178813934,moderation,yes,strong,interaction,mediator,other,并行模式调节learning_rate对gpu_max_watts的效应,1.0066661066283968,0.8093595497292311,1.2039726635275627,True,3,0.007021012853474193,0.005644894334193251,0.008397131372755134,True,3
hyperparam_epochs_x_is_parallel,perf_eval_loss,0.4000000059604645,moderation,yes,strong,interaction,performance,other,并行模式调节epochs对eval_loss的效应,-0.0604091158061886,-0.0722493025042016,-0.0485689291081756,True,2,-1.0784513918832583,-1.289827864692377,-0.8670749190741397,True,2
energy_gpu_min_watts,energy_gpu_avg_watts,0.4000000059604645,mediator,yes,strong,mediator,mediator,Q3,gpu_min_watts通过某种机制影响gpu_avg_watts,0.646864168933246,0.5200787918223299,0.7736495460441623,True,3,0.13130136896316447,0.10556630064638423,0.1570364372799447,True,3
hyperparam_epochs,perf_eval_loss,0.4000000059604645,main_effect,yes,strong,hyperparam,performance,other,epochs直接影响eval_loss,0.6278659402365813,0.5048042159502113,0.7509276645229512,True,2,16.6525905774687,13.388682824284835,19.916498330652566,True,2
is_parallel,energy_gpu_temp_max_celsius,0.4000000059604645,mode_effect,yes,strong,mode,mediator,other,is_parallel → gpu_temp_max_celsius,1.999155441099551,1.607320974644039,2.390989907555063,True,5,-0.010407761887027463,-0.012447683216884846,-0.00836784055717008,True,5
energy_gpu_min_watts,energy_gpu_util_avg_percent,0.4000000059604645,mediator,yes,strong,mediator,mediator,Q3,gpu_min_watts通过某种机制影响gpu_util_avg_percent,0.8345261813711482,0.6709590498224032,0.9980933129198932,True,1,0.13173401478876473,0.10591414789016684,0.15755388168736262,True,1
hyperparam_epochs_x_is_parallel,energy_gpu_temp_max_celsius,0.3499999940395355,moderation,yes,strong,interaction,mediator,other,并行模式调节epochs对gpu_temp_max_celsius的效应,1.3351769812643255,1.0734822929365178,1.5968716695921332,True,5,-0.16635136451946314,-0.19895623196527792,-0.13374649707364836,True,5
hyperparam_epochs,energy_gpu_max_watts,0.3499999940395355,main_effect,yes,strong,hyperparam,mediator,other,epochs直接影响gpu_max_watts,0.3604457987320718,0.2897984221805857,0.4310931752835579,True,3,0.011065786695885616,0.008896892503492035,0.013234680888279197,True,3
