source,target,strength,ate_global_std,ate_global_std_ci_lower,ate_global_std_ci_upper,ate_global_std_is_significant,ate_global_std_confounders_count
energy_cpu_pkg_joules,energy_cpu_ram_joules,0.35,1.068887974274937,0.8593859313170494,1.2783900172328249,True,1
energy_cpu_pkg_joules,perf_rank5,0.35,,,,True,3
energy_cpu_ram_joules,energy_cpu_total_joules,0.35,0.0493731621947652,0.03969602240459122,0.059050301984939185,True,1
energy_cpu_ram_joules,energy_gpu_total_joules,0.35,-0.2071191985694883,-0.247714561489108,-0.16652383564986858,True,2
energy_cpu_ram_joules,perf_rank1,0.35,,,,True,5
energy_cpu_ram_joules,perf_recall,0.4,,,,True,5
energy_cpu_total_joules,perf_eval_samples_per_second,0.4,,,,True,3
energy_cpu_total_joules,perf_recall,0.4,,,,True,4
energy_cpu_total_joules,perf_best_val_accuracy,0.4,,,,True,3
energy_gpu_avg_watts,energy_gpu_min_watts,0.45000002,1.347312047733105,1.0832388863774165,1.6113852090887937,True,2
energy_gpu_max_watts,energy_gpu_util_avg_percent,0.4,0.8949741576022826,0.7195592227122352,1.07038909249233,True,2
energy_gpu_max_watts,energy_gpu_util_max_percent,0.4,1.005543740029317,0.8084571669835708,1.202630313075063,True,0
energy_gpu_total_joules,energy_cpu_pkg_joules,0.45000002,0.04599845335096144,0.036982756494173,0.055014150207749885,True,2
energy_gpu_total_joules,perf_final_training_loss,0.4,,,,True,6
energy_gpu_total_joules,perf_map,0.4,,,,True,4
energy_gpu_total_joules,perf_rank1,0.35,,,,True,4
energy_gpu_util_avg_percent,energy_gpu_avg_watts,0.35,0.241781111467952,0.1943920136202334,0.2891702093156706,True,3
model_mnist_ff,energy_gpu_util_avg_percent,0.5,-0.5839188358519651,-0.6983669276789503,-0.46947074402497996,True,2
model_mnist_ff,hyperparam_seed,0.35,-0.4089801711903753,-0.6167825729580433,-0.20117776942270726,True,3
model_mnist_ff,perf_test_accuracy,0.5,-1.350887557838105,-1.6156615191743735,-1.0861135965018365,True,2
model_mnist_ff,perf_final_training_loss,0.45000002,,,,True,5
model_mnist_ff,perf_precision,0.4,,,,True,2
model_mnist_ff,perf_best_val_accuracy,0.35,,,,True,2
model_mnist_rnn,perf_rank5,0.35,,,,True,2
model_siamese,energy_gpu_util_avg_percent,0.45000002,-0.649490798532874,-0.7767909950453172,-0.5221906020204307,True,2
model_siamese,perf_test_accuracy,0.45000002,0.42829960117569255,0.3443528793452568,0.5122463230061283,True,2
model_siamese,perf_map,0.35,,,,True,2
model_siamese,perf_precision,0.4,,,,True,2
hyperparam_learning_rate,perf_rank1,0.35,,,,True,4
