source,target,weight
energy_cpu_total_joules,energy_cpu_ram_joules,0.30000001192092896
energy_cpu_total_joules,energy_gpu_util_avg_percent,0.30000001192092896
energy_gpu_avg_watts,energy_gpu_max_watts,0.30000001192092896
energy_gpu_avg_watts,model_mnist_rnn,0.3499999940395355
energy_gpu_max_watts,energy_gpu_temp_max_celsius,0.3499999940395355
energy_gpu_max_watts,energy_gpu_util_max_percent,0.30000001192092896
energy_gpu_max_watts,hyperparam_batch_size,0.3499999940395355
energy_gpu_max_watts,perf_test_accuracy,0.45000001788139343
energy_gpu_min_watts,energy_gpu_util_avg_percent,0.6000000238418579
energy_gpu_temp_avg_celsius,energy_gpu_min_watts,0.30000001192092896
energy_gpu_temp_max_celsius,energy_gpu_avg_watts,0.30000001192092896
energy_gpu_temp_max_celsius,energy_gpu_temp_avg_celsius,0.550000011920929
energy_gpu_temp_max_celsius,model_mnist_rnn,0.30000001192092896
energy_gpu_util_max_percent,energy_gpu_max_watts,0.30000001192092896
energy_gpu_util_max_percent,hyperparam_batch_size,0.3499999940395355
model_mnist_ff,energy_gpu_max_watts,0.30000001192092896
model_mnist_ff,model_mnist_rnn,0.30000001192092896
model_mnist_ff,model_siamese,0.30000001192092896
model_mnist_ff,hyperparam_batch_size,0.6000000238418579
model_mnist_ff,hyperparam_seed,0.45000001788139343
model_mnist_ff,perf_test_accuracy,1.0
model_mnist_rnn,energy_gpu_util_avg_percent,0.3499999940395355
model_siamese,energy_gpu_util_avg_percent,0.3499999940395355
hyperparam_learning_rate,model_siamese,0.4000000059604645
hyperparam_epochs,energy_gpu_min_watts,0.4000000059604645
hyperparam_epochs,model_siamese,0.30000001192092896
hyperparam_epochs,perf_test_accuracy,0.3499999940395355
